Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Female,Male,Unknown,Total
Fiat,Brava,17.22,4.89,70.0,1615.33,petrol,"18,097","32,295","1,806","52,198"
Fiat,Panda,10.42,5.0,52.44,1095.78,petrol,"26,407","22,255","2,091","50,753"
Saab,9000,41.62,4.6,125.36,2336.52,petrol,"7,680","39,092","2,511","49,283"
Citroen,Xsara,22.36,4.88,72.58,1743.44,petrol,"15,218","31,304","1,361","47,883"
Fiat,Cinquecento,7.71,5.0,29.0,899.0,petrol,"28,560","15,584","2,029","46,173"
Volvo,940,30.24,4.5,110.0,2316.0,petrol,"7,963","32,436","2,155","42,554"
Mazda,MX-5,37.47,5.86,103.43,1718.57,petrol,"19,168","19,938","2,727","41,833"
Rover,Mini,7.92,4.0,33.33,868.33,petrol,"23,020","16,826","1,592","41,438"
Toyota,Yaris,20.72,3.52,74.4,1397.8,petrol,"19,857","17,681","3,285","40,823"
Skoda,Favorit,7.86,5.0,44.0,1289.0,petrol,"13,255","26,280","1,183","40,718"
Ford,Galaxy,53.79,6.0,124.86,1855.0,diesel,"11,509","26,916","2,038","40,463"
Renault,Espace,59.0,7.0,166.0,1798.0,petrol,"9,232","27,208","1,942","38,382"
Volvo,850,36.38,4.5,125.71,2294.76,petrol,"6,580","29,569","2,193","38,342"
Land-Rover,Freelander,43.86,5.29,105.17,2083.52,diesel,"12,541","23,766","1,838","38,145"
Toyota,Celica,31.53,5.17,109.67,1861.83,petrol,"10,005","26,203","1,632","37,840"
Land-Rover,Range,107.67,8.28,196.34,2521.09,diesel,"5,821","29,137","1,366","36,324"
Suzuki,Swift,19.09,3.73,68.91,1180.55,petrol,"17,190","16,027","1,338","34,555"
Toyota,RAV4,43.55,1.35,137.77,2261.19,petrol,"16,235","16,167","2,021","34,423"
Toyota,Avensis,37.32,4.32,103.68,1873.26,petrol,"5,861","26,802","1,354","34,017"
Toyota,Starlet,11.39,4.14,53.0,1308.29,petrol,"19,486","12,744","1,392","33,622"
Toyota,MR2,34.19,6.0,103.0,1794.0,petrol,"9,593","21,660","1,302","32,555"
Daewoo,Lanos,13.25,4.83,66.67,1506.5,petrol,"11,821","18,054","1,220","31,095"
Hyundai,Lantra,16.45,4.67,78.0,1741.0,petrol,"8,129","21,884",832,"30,845"
Daewoo,Nexia,12.48,4.67,58.67,1498.0,petrol,"10,721","18,552","1,030","30,303"
Mercedes,300,62.4,4.38,135.5,2972.31,petrol,"5,500","23,348","1,402","30,250"
Fiat,Bravo,22.46,6.0,92.31,1466.31,petrol,"11,470","17,546","1,155","30,171"
Ford,Puma,30.38,6.31,94.06,935.62,petrol,"13,614","13,794","1,449","28,857"
Volvo,S40,35.28,5.18,113.35,2106.5,petrol,"5,926","21,183","1,592","28,701"
Mitsubishi,Colt,17.04,5.3,73.49,1374.05,petrol,"13,768","13,156","1,122","28,046"
Audi,100,37.33,4.76,101.12,2349.08,petrol,"4,589","22,314","1,064","27,967"
Honda,Prelude,27.79,4.67,110.67,2050.33,petrol,"7,962","18,191","1,230","27,383"
Volkswagen,Jetta,31.31,6.26,96.93,1587.22,petrol,"6,865","19,269","1,012","27,146"
Volvo,V40,35.81,6.29,117.43,1921.47,petrol,"7,148","18,063","1,696","26,907"
Volvo,460,20.5,4.14,72.43,1824.43,petrol,"6,281","18,599","1,090","25,970"
BMW,740i,115.53,8.0,250.0,2998.0,petrol,"2,579","21,860","1,030","25,469"
Ford,Scorpio,30.86,4.45,105.55,2458.91,petrol,"2,934","20,993",750,"24,677"
Land-Rover,Range,107.67,8.28,196.34,2521.09,diesel,"3,164","19,616",603,"23,383"
Volkswagen,Beetle,33.25,6.17,112.75,1475.0,petrol,"9,359","12,138","1,055","22,552"
Mercedes,A,31.1,4.55,93.01,1699.12,petrol,"9,808","11,417","1,204","22,429"
Volvo,V70,50.96,6.18,135.29,1971.16,diesel,"3,701","17,243","1,480","22,424"
Honda,Concerto,16.67,4.5,74.0,1541.5,petrol,"6,887","14,509",974,"22,370"
Audi,A3,36.22,6.47,94.33,1424.67,petrol,"8,031","12,725","1,465","22,221"
Audi,A6,82.06,7.73,199.73,2790.45,diesel,"2,971","17,582","1,177","21,730"
Mitsubishi,Carisma,22.69,4.8,82.2,1773.7,petrol,"4,802","16,007",772,"21,581"
Kia,Pride,9.36,4.33,47.0,1324.0,petrol,"11,103","9,350",813,"21,266"
Subaru,Impreza,30.6,1.8,97.6,1757.6,petrol,"4,452","15,596","1,215","21,263"
Mitsubishi,Galant,25.08,4.53,93.6,2127.33,petrol,"3,725","16,748",758,"21,231"
Fiat,Seicento,8.17,5.0,40.0,1108.0,petrol,"12,795","7,265",803,"20,863"
Toyota,Previa,43.08,4.67,105.0,2239.67,petrol,"5,322","13,260","1,137","19,719"
Renault,11,11.63,4.43,47.14,1477.0,petrol,"6,665","12,143",635,"19,443"
Volkswagen,Scirocco,33.71,6.15,120.15,1750.62,petrol,"4,545","13,804",647,"18,996"
Toyota,Camry,30.01,3.2,115.47,2245.6,petrol,"3,133","14,916",798,"18,847"
Renault,25,22.35,4.22,80.93,1977.26,petrol,"3,046","15,189",514,"18,749"
Subaru,Legacy,37.52,3.9,107.38,2084.38,petrol,"4,482","12,919","1,332","18,733"
Mitsubishi,Space,23.17,3.95,82.16,1817.32,petrol,"5,834","11,862","1,007","18,703"
Lada,Samara,10.92,5.0,49.8,1372.4,petrol,"4,539","12,077",455,"17,071"
Fiat,Marea,20.12,4.88,79.88,1836.88,petrol,"3,985","12,494",497,"16,976"
Seat,Toledo,20.37,5.64,74.21,1324.36,petrol,"3,227","12,719",499,"16,445"
Nissan,Terrano,37.02,4.74,97.58,2697.37,diesel,"4,079","11,643",505,"16,227"
Ford,Capri,11.71,4.0,69.0,1864.8,petrol,"2,528","13,407",274,"16,209"
Fiat,Tempra,17.92,4.19,64.48,1759.19,petrol,"3,705","11,240",492,"15,437"
Daewoo,Espero,16.8,4.5,71.0,1764.0,petrol,"2,914","11,958",412,"15,284"
Saab,9-3X,49.29,6.0,145.0,1963.67,petrol,"3,563","10,216","1,101","14,880"
BMW,Z3,39.74,4.6,115.0,2234.4,petrol,"5,609","8,209",933,"14,751"
Volkswagen,Sharan,45.7,6.0,114.0,1854.2,diesel,"3,884","9,782","1,008","14,674"
Nissan,Serena,22.95,5.0,67.33,1908.17,petrol,"4,214","9,727",576,"14,517"
Citroen,XM,36.36,4.55,110.5,2345.1,petrol,"1,794","11,770",526,"14,090"
Ford,Probe,24.84,5.0,102.0,2244.0,petrol,"3,198","10,408",415,"14,021"
Hyundai,Pony,10.32,4.14,54.36,1463.86,petrol,"5,388","7,989",447,"13,824"
Ford,Maverick,29.15,5.0,89.0,2526.5,petrol,"3,512","9,554",449,"13,515"
Rover,75,39.35,5.0,98.05,1928.71,petrol,"1,563","11,201",435,"13,199"
Nissan,Prairie,21.41,4.5,72.0,1974.0,petrol,"3,734","8,950",504,"13,188"
Rover,45,23.32,3.75,84.2,1853.9,petrol,"2,525","10,135",336,"12,996"
Suzuki,Baleno,17.59,4.08,73.08,1363.5,petrol,"4,292","8,187",408,"12,887"
Porsche,911,158.79,7.47,293.53,3005.4,petrol,"1,125","10,916",441,"12,482"
Seat,Cordoba,17.31,4.97,66.35,1655.74,petrol,"3,518","8,252",393,"12,163"
Skoda,Octavia,30.65,6.35,95.0,1136.69,petrol,"1,937","9,524",468,"11,929"
Mercedes,CLK,72.8,6.21,166.32,3041.0,petrol,"2,744","8,438",505,"11,687"
Chrysler,Neon,19.72,4.0,98.0,1995.0,petrol,"3,003","7,942",405,"11,350"
Audi,Coupe,35.87,5.59,117.02,1980.63,petrol,"1,669","9,027",342,"11,038"
Subaru,Justy,11.74,5.0,51.0,998.0,petrol,"5,403","4,724",734,"10,861"
Mercedes,SLK,61.86,6.83,184.17,2748.33,petrol,"4,082","5,780",694,"10,556"
Suzuki,Wagon,9.86,5.0,50.0,1090.4,petrol,"4,232","5,484",393,"10,109"
Volkswagen,Vento,18.17,4.69,70.31,1932.15,petrol,"2,242","7,335",427,"10,004"
Alfa-Romeo,156,32.9,5.33,116.29,2081.38,petrol,"1,498","7,902",412,"9,812"
Mazda,121,13.19,5.0,51.33,1431.33,petrol,"5,596","3,731",429,"9,756"
Jaguar,S-Type,66.59,5.74,172.32,2934.63,petrol,"1,064","8,180",411,"9,655"
Mazda,MX-3,22.13,5.0,83.0,1721.5,petrol,"4,317","4,796",494,"9,607"
Peugeot,505,20.66,4.96,67.0,2234.26,petrol,"2,092","6,986",476,"9,554"
Skoda,Fabia,19.01,5.21,66.97,1292.35,petrol,"3,273","5,663",408,"9,344"
Volkswagen,Lupo,13.88,4.75,47.75,1373.75,petrol,"5,724","3,165",452,"9,341"
Suzuki,SJ,8.47,4.6,41.4,1182.4,petrol,"3,116","5,870",330,"9,316"
Mitsubishi,Lancer,23.02,4.73,90.88,1709.54,petrol,"2,777","6,055",341,"9,173"
Saab,09-May,52.96,5.65,146.12,2031.47,petrol,958,"7,579",616,"9,153"
Renault,Safrane,31.79,4.57,104.14,2211.07,petrol,"1,224","7,474",360,"9,058"
Toyota,Supra,81.3,8.0,250.0,2998.0,petrol,"1,161","7,194",234,"8,589"
Triumph,Acclaim,6.05,4.33,52.0,1335.0,petrol,"2,858","5,510",195,"8,563"
Volkswagen,Bora,25.4,4.65,78.85,1891.59,petrol,"1,771","6,413",368,"8,552"
Peugeot,305,12.61,4.5,56.25,1607.25,petrol,"1,801","6,265",264,"8,330"
Honda,Integra,17.53,4.6,78.4,1549.8,petrol,"2,278","5,449",319,"8,046"
Porsche,944,59.49,5.0,137.5,2734.5,petrol,"1,278","6,443",301,"8,022"
Audi,90,28.38,4.6,91.6,2181.2,petrol,"1,373","6,275",249,"7,897"
Ford,Cougar,32.12,4.67,115.33,2362.0,petrol,"1,561","6,088",235,"7,884"
Suzuki,Alto,9.56,4.6,50.0,996.0,petrol,"4,602","2,963",292,"7,857"
Jaguar,XK,145.65,6.0,283.0,5000.0,petrol,963,"6,527",357,"7,847"
Seat,Arosa,13.7,4.82,47.45,1384.0,petrol,"4,368","3,156",316,"7,840"
Mercedes,ML,77.42,7.0,188.33,2876.0,diesel,"1,969","5,483",379,"7,831"
Mercedes,Sprinter,43.07,6.25,104.2,2222.71,diesel,659,"6,698",467,"7,824"
Volvo,960,40.76,4.33,133.33,2634.22,petrol,"1,146","6,218",406,"7,770"
Volkswagen,Corrado,35.34,5.0,118.0,1781.0,petrol,"1,272","6,005",336,"7,613"
Mazda,Xedos,28.96,4.4,100.8,1936.6,petrol,"1,317","5,817",294,"7,428"
Seat,Alhambra,49.82,6.0,115.83,1746.94,petrol,"1,693","4,996",473,"7,162"
Seat,Marbella,6.49,5.0,30.0,903.0,petrol,"3,853","2,935",253,"7,041"
Daewoo,Leganza,23.24,4.5,98.0,1998.0,petrol,"1,109","5,679",225,"7,013"
Renault,9,11.5,4.75,50.25,1507.5,petrol,"2,275","4,418",220,"6,913"
Porsche,Boxster,83.5,6.5,213.5,3071.0,petrol,"1,182","5,362",335,"6,879"
Honda,HR-V,32.72,3.6,96.0,1498.0,petrol,"2,700","3,668",265,"6,633"
Hyundai,Sonata,31.74,4.83,119.67,2116.0,petrol,"1,096","5,330",194,"6,620"
Kia,Mentor,14.76,4.67,75.0,1594.0,petrol,"1,930","4,206",192,"6,328"
Kia,Sportage,43.97,6.6,115.3,1634.2,diesel,"2,100","3,963",232,"6,295"
Toyota,Picnic,25.3,4.5,94.0,1998.0,petrol,"1,837","3,996",361,"6,194"
Peugeot,605,35.26,4.73,104.64,2367.18,petrol,790,"4,893",206,"5,889"
BMW,M3,135.11,6.5,309.0,3999.0,petrol,604,"4,961",182,"5,747"
Suzuki,Jimny,25.94,4.78,67.0,1372.67,petrol,"2,966","2,520",246,"5,732"
Audi,TT,64.59,6.78,178.56,2011.56,petrol,"1,136","4,133",298,"5,567"
Nissan,Patrol,38.48,4.88,90.94,2953.59,diesel,861,"4,392",162,"5,415"
Mercedes,SLS,264.68,7.0,420.0,6208.0,petrol,"1,248","3,802",234,"5,284"
Mazda,Demio,14.78,4.8,51.4,1428.4,petrol,"2,384","2,713",179,"5,276"
Peugeot,806,29.57,5.0,84.0,1997.14,diesel,"1,313","3,574",269,"5,156"
Chrysler,Voyager,39.71,4.84,117.58,2719.84,diesel,"1,323","3,576",233,"5,132"
Alfa-Romeo,164,38.4,4.75,131.0,2652.38,petrol,613,"4,295",221,"5,129"
Alfa-Romeo,146,18.2,5.0,87.71,1696.43,petrol,"1,272","3,572",239,"5,083"
Nissan,Maxima,34.1,4.57,121.86,2555.29,petrol,642,"4,211",221,"5,074"
Lotus,Elise,53.79,6.0,134.33,1730.0,petrol,464,"4,398",211,"5,073"
Honda,Legend,69.4,5.0,173.0,3358.67,petrol,613,"4,039",227,"4,879"
Fiat,Ulysse,36.7,4.88,91.75,2019.75,petrol,"1,354","3,290",193,"4,837"
Subaru,Forester,51.65,0.0,110.0,1995.0,petrol,"1,169","3,228",424,"4,821"
Audi,Cabriolet,43.97,4.5,98.0,2309.0,petrol,"1,730","2,753",252,"4,735"
Volvo,S70,36.91,4.5,126.15,2344.0,petrol,486,"3,710",232,"4,428"
Ford,Explorer,76.71,0.0,336.0,0.0,petrol,852,"3,268",154,"4,274"
Alfa-Romeo,33,13.82,5.0,66.0,1351.0,petrol,838,"3,243",161,"4,242"
Mazda,MX-6,30.93,4.67,110.33,2328.33,petrol,973,"2,902",192,"4,067"
Alfa-Romeo,145,17.43,5.0,87.71,1696.43,petrol,"1,088","2,592",189,"3,869"
Opel,Manta,11.98,4.0,69.0,1762.75,petrol,656,"3,102",76,"3,834"
Alfa-Romeo,155,23.91,5.0,100.67,2016.78,petrol,489,"3,195",114,"3,798"
Daihatsu,Terios,26.2,4.62,77.0,1495.0,petrol,"1,700","1,930",167,"3,797"
Honda,Shuttle,30.08,4.0,110.0,2254.0,petrol,"1,044","2,431",232,"3,707"
Datsun,Sunny,11.82,4.62,56.86,1520.95,petrol,"1,128","2,447",100,"3,675"
Alfa-Romeo,Spider,55.2,6.0,163.5,2696.5,petrol,969,"2,488",192,"3,649"
Renault,Kangoo,18.77,4.86,67.02,1391.02,diesel,"1,337","2,162",103,"3,602"
Volvo,S80,50.94,6.27,138.28,1986.77,diesel,293,"3,019",224,"3,536"
Kia,Shuma,15.16,4.67,75.0,1594.0,petrol,821,"2,329",116,"3,266"
Suzuki,Samurai,12.25,5.0,43.0,1325.0,petrol,"1,309","1,826",121,"3,256"
Citroen,Berlingo,27.44,6.34,85.28,1452.0,diesel,987,"2,112",83,"3,182"
Ssangyong,Musso,38.79,4.43,98.57,2755.57,diesel,601,"2,359",108,"3,068"
Hyundai,Stellar,11.26,4.5,55.0,1597.0,petrol,533,"2,373",86,"2,992"
Daihatsu,Sirion,14.33,4.56,59.88,1183.25,petrol,"1,439","1,388",123,"2,950"
Fiat,126,3.78,4.0,18.0,652.0,petrol,"1,529","1,255",110,"2,894"
Nissan,Silvia,21.02,4.67,66.0,1206.0,petrol,639,"2,148",80,"2,867"
Skoda,120,3.33,4.6,15.6,469.6,petrol,735,"1,943",66,"2,744"
Toyota,Tercel,10.0,4.33,49.33,1347.67,petrol,785,"1,709",108,"2,602"
Fiat,Croma,34.33,5.59,105.0,1962.06,diesel,440,"1,965",70,"2,475"
BMW,640i,114.88,8.0,235.0,2979.0,petrol,273,"2,062",77,"2,412"
Seat,Leon,32.94,6.35,114.82,1615.37,petrol,667,"1,622",113,"2,402"
Renault,18,12.85,4.64,57.36,1849.55,petrol,472,"1,863",60,"2,395"
Mitsubishi,Space,23.17,3.95,82.16,1817.32,petrol,770,"1,512",103,"2,385"
Toyota,Paseo,15.76,5.0,66.0,1497.0,petrol,"1,146","1,026",103,"2,275"
Mercedes,Viano,57.23,5.23,120.43,2309.34,diesel,501,"1,565",140,"2,206"
Fiat,Multipla,25.21,5.0,80.5,1753.0,petrol,699,"1,394",93,"2,186"
Datsun,Cherry,8.4,4.33,44.56,1350.0,petrol,813,"1,200",55,"2,068"
Opel,Kadett,13.31,4.09,53.34,1518.68,petrol,657,"1,320",79,"2,056"
Lancia,Delta,29.04,5.85,105.07,1638.89,petrol,296,"1,693",54,"2,043"
Lada,Niva,12.24,5.0,57.0,1568.0,petrol,378,"1,605",46,"2,029"
Mazda,Premacy,23.22,4.91,82.0,1938.0,petrol,581,"1,345",75,"2,001"
Volvo,C70,52.2,5.31,126.5,2323.94,petrol,339,"1,512",126,"1,977"
Saab,99,11.34,4.0,74.0,1985.0,petrol,366,"1,523",85,"1,974"
Porsche,928,110.1,5.0,235.0,4957.0,petrol,181,"1,698",87,"1,966"
BMW,M550i,134.79,8.0,390.0,4395.0,petrol,111,"1,776",73,"1,960"
Audi,A8,116.54,8.0,230.0,2981.0,petrol,136,"1,719",95,"1,950"
Triumph,TR7,13.14,5.0,93.5,1998.0,petrol,287,"1,516",67,"1,870"
Daihatsu,Applause,15.7,4.5,73.0,1590.0,petrol,567,"1,216",83,"1,866"
Rover,2000,17.18,5.0,74.0,1994.0,petrol,164,"1,628",42,"1,834"
Honda,Logo,13.38,2.5,48.0,1343.0,petrol,"1,028",723,77,"1,828"
Chrysler,PT,29.88,4.74,109.11,2238.63,petrol,562,"1,191",73,"1,826"
Daihatsu,Move,12.92,4.0,43.0,989.0,petrol,867,838,91,"1,796"
Land-Rover,Defender,108.75,7.85,207.61,2304.98,diesel,271,"1,368",82,"1,721"
Daimler,3.6,71.6,4.0,149.0,3590.0,petrol,168,"1,457",50,"1,675"
Honda,CRX,28.74,4.67,100.67,1590.0,petrol,601,966,80,"1,647"
BMW,850i,111.99,5.0,220.0,4988.0,petrol,153,"1,417",56,"1,626"
Morris,Marina,5.76,4.0,43.0,1275.0,petrol,348,"1,216",21,"1,585"
Fiat,Regata,12.74,4.64,54.0,1559.18,petrol,366,"1,164",44,"1,574"
Porsche,Carrera,646.6,6.0,450.0,5733.0,petrol,166,"1,330",51,"1,547"
Lancia,Dedra,21.77,5.0,81.69,1808.38,petrol,256,"1,201",47,"1,504"
Lotus,Esprit,93.42,5.0,233.0,2995.0,petrol,76,"1,366",39,"1,481"
Audi,Quattro,61.24,5.0,147.0,2144.0,petrol,140,"1,282",44,"1,466"
Nissan,Laurel,18.65,4.6,74.8,2652.8,diesel,223,"1,186",38,"1,447"
Audi,Cabriolet,43.97,4.5,98.0,2309.0,petrol,214,"1,091",44,"1,349"
Daimler,4,92.8,4.0,166.0,3980.0,petrol,134,"1,073",55,"1,262"
Skoda,130,6.9,5.0,46.0,1289.0,petrol,305,908,30,"1,243"
Fiat,Barchetta,28.3,5.0,96.0,1747.0,petrol,317,849,60,"1,226"
Lancia,Thema,50.14,5.82,155.55,2799.27,petrol,134,"1,043",47,"1,224"
Aston-Martin,DB7,158.82,4.5,250.0,3228.0,petrol,113,"1,043",47,"1,203"
Suzuki,X-90,16.64,4.5,71.0,1590.0,petrol,703,394,45,"1,142"
Datsun,Stanza,9.58,4.5,61.67,1668.33,petrol,296,758,35,"1,089"
Morris,Ital,8.12,4.0,51.5,1487.5,petrol,195,837,19,"1,051"
Honda,S2000,55.25,6.0,177.0,1997.0,petrol,198,804,46,"1,048"
Audi,S3,60.87,6.75,228.0,1984.0,petrol,166,813,51,"1,030"
Ford,Fiesta,18.53,5.71,68.57,1166.14,petrol,763146,689216,"47,370",1499732
Ford,Escort,16.21,4.46,63.56,1650.21,petrol,465322,905246,"38,200",1408768
Rover,2000,17.18,5.0,74.0,1994.0,petrol,193015,440443,"19,517",652975
Ford,Sierra,18.3,4.88,70.25,1836.5,petrol,104583,445835,"11,606",562024
Volkswagen,Golf,31.24,6.16,89.46,1537.41,petrol,196367,302681,"26,380",525428
Nissan,Micra,20.38,4.87,67.96,1279.7,petrol,300104,199629,"19,793",519526
Ford,Mondeo,39.97,1.75,130.25,1998.5,petrol,"86,013",380910,"12,731",479654
Volkswagen,Polo,18.19,5.07,60.96,1408.06,petrol,219061,177152,"19,927",416140
Renault,Clio,22.1,5.62,75.58,1219.65,petrol,212654,134415,"13,638",360707
BMW,320i,47.85,6.44,126.11,1995.78,petrol,"87,033",233017,"13,931",333981
Peugeot,205,13.12,4.75,50.88,1430.75,petrol,142491,142294,"12,533",297318
Peugeot,306,18.64,4.84,67.0,1698.64,petrol,104578,169731,"11,113",285422
Peugeot,106,12.36,4.65,53.88,1366.29,petrol,160927,"98,398","9,831",269156
Ford,Orion,15.4,5.0,60.11,1593.11,petrol,"70,046",192361,"5,874",268281
Peugeot,405,20.43,4.79,69.88,1773.0,petrol,"46,656",191716,"7,227",245599
Honda,Civic,29.94,4.5,106.22,1480.58,petrol,"94,384",131253,"10,640",236277
Toyota,Corolla,27.24,3.03,91.61,1677.95,petrol,"69,690",115088,"7,963",192741
Ford,Granada,18.85,4.08,87.08,2326.36,petrol,"24,286",155290,"3,565",183141
Renault,Megane,26.45,5.41,87.31,1623.79,petrol,"64,596",105805,"7,389",177790
Citroen,AX,10.83,5.0,45.0,1242.0,petrol,"95,264","69,266","6,416",170946
Nissan,Primera,26.51,4.02,93.59,1933.02,petrol,"28,927",115704,"4,921",149552
Toyota,Carina,17.45,4.69,68.27,1791.23,petrol,"29,779",113811,"5,934",149524
Peugeot,309,14.35,4.88,59.5,1642.88,petrol,"48,782","93,637","4,661",147080
Fiat,Uno,11.28,4.29,49.29,1337.71,petrol,"66,784","63,379","5,110",135273
Citroen,ZX,16.06,4.92,67.0,1703.15,petrol,"41,532","81,329","5,310",128171
Renault,Laguna,34.02,5.55,99.0,1920.03,diesel,"23,709","96,813","3,744",124266
BMW,535i,93.71,8.0,225.0,2979.0,petrol,"18,360",100809,"4,780",123949
Renault,19,16.29,4.8,57.87,1645.13,petrol,"36,012","79,232","3,862",119106
Nissan,Bluebird,14.44,4.9,64.2,1891.7,petrol,"23,657","90,413","3,323",117393
Mazda,323,17.34,4.75,70.92,1683.61,petrol,"46,066","64,018","4,710",114794
Honda,Accord,39.4,5.78,117.71,2151.65,petrol,"21,641","83,977","5,092",110710
Volkswagen,Passat,46.06,6.49,125.44,1835.85,petrol,"20,757","82,963","5,225",108945
Citroen,Saxo,12.33,4.82,53.82,1367.27,petrol,"55,057","49,654","2,826",107537
Volvo,440,20.28,4.11,72.85,1832.89,petrol,"29,263","71,066","4,684",105013
Land-Rover,Discovery,107.45,8.0,182.57,2425.43,diesel,"19,904","76,860","3,924",100688
Citroen,Xantia,24.84,4.76,84.93,1982.76,petrol,"17,331","79,107","3,529","99,967"
Ford,Ka+,15.46,5.0,60.8,1196.0,petrol,"58,449","31,187","4,422","94,058"
Audi,80,27.1,4.67,91.75,2247.33,petrol,"15,788","62,553","2,930","81,271"
Peugeot,406,28.61,4.76,92.82,2043.82,petrol,"11,629","61,936","2,671","76,236"
Mazda,626,20.72,4.72,81.38,1950.91,petrol,"14,350","56,998","2,423","73,771"
Mercedes,CLA,46.53,7.04,131.6,1596.92,petrol,"13,272","51,425","3,729","68,426"
Renault,21,20.35,4.79,67.68,1996.68,petrol,"14,878","51,086","2,228","68,192"
Saab,900,37.01,4.59,114.68,2208.09,petrol,"13,908","45,407","4,017","63,332"
Nissan,Almera,22.78,4.92,81.67,1847.67,petrol,"21,438","39,666","2,068","63,172"
Fiat,Panda,10.42,5.0,52.44,1095.78,petrol,"32,540","26,216","2,369","61,125"
Seat,Ibiza,19.94,5.65,76.32,1205.19,petrol,"26,951","31,927","2,149","61,027"
Skoda,Felicia,11.37,5.0,48.0,1518.0,petrol,"18,386","38,920","2,017","59,323"
Ford,Focus,30.62,5.97,94.03,1497.17,petrol,"17,200","38,471","2,278","57,949"
Fiat,Tipo,23.58,5.81,80.81,1446.12,diesel,"21,431","34,035","2,160","57,626"
Mercedes,190,36.64,4.47,88.73,2284.13,petrol,"11,793","42,515","2,620","56,928"
Jaguar,XJ,137.57,8.0,223.55,2813.0,petrol,"5,796","47,709","1,980","55,485"
Peugeot,206,20.03,4.83,71.33,1631.5,petrol,"29,648","23,725","1,175","54,548"
Mercedes,E,78.07,7.67,192.4,2598.82,petrol,"7,578","40,190","2,747","50,515"
Saab,9000,41.62,4.6,125.36,2336.52,petrol,"7,598","39,734","2,566","49,898"
Hyundai,Accent,14.29,4.6,75.4,1479.0,petrol,"19,421","28,542","1,489","49,452"
Suzuki,Vitara,26.8,5.43,85.71,1310.0,petrol,"21,991","24,920","1,864","48,775"
Audi,A4,57.93,6.16,149.71,2283.11,petrol,"8,475","35,788","2,425","46,688"
Fiat,Cinquecento,7.71,5.0,29.0,899.0,petrol,"28,446","16,008","1,974","46,428"
Skoda,Favorit,7.86,5.0,44.0,1289.0,petrol,"13,952","28,317","1,201","43,470"
Fiat,Brava,17.22,4.89,70.0,1615.33,petrol,"14,625","26,936","1,396","42,957"
Volvo,940,30.24,4.5,110.0,2316.0,petrol,"7,658","31,935","2,162","41,755"
Rover,Mini,7.92,4.0,33.33,868.33,petrol,"22,847","15,920","1,516","40,283"
Renault,Espace,59.0,7.0,166.0,1798.0,petrol,"8,546","25,659","1,899","36,104"
Volvo,850,36.38,4.5,125.71,2294.76,petrol,"5,973","27,993","2,100","36,066"
Toyota,Celica,31.53,5.17,109.67,1861.83,petrol,"9,010","24,332","1,350","34,692"
Mazda,MX-5,37.47,5.86,103.43,1718.57,petrol,"15,578","16,655","2,267","34,500"
Toyota,Starlet,11.39,4.14,53.0,1308.29,petrol,"19,449","13,559","1,402","34,410"
Land-Rover,Range,107.67,8.28,196.34,2521.09,diesel,"5,295","26,214","1,231","32,740"
Volkswagen,Jetta,31.31,6.26,96.93,1587.22,petrol,"8,145","22,843","1,108","32,096"
Audi,100,37.33,4.76,101.12,2349.08,petrol,"5,099","25,369","1,153","31,621"
Ford,Galaxy,53.79,6.0,124.86,1855.0,diesel,"8,683","20,860","1,812","31,355"
Mercedes,300,62.4,4.38,135.5,2972.31,petrol,"5,667","23,886","1,442","30,995"
Daewoo,Nexia,12.48,4.67,58.67,1498.0,petrol,"10,344","18,560","1,030","29,934"
Suzuki,Swift,19.09,3.73,68.91,1180.55,petrol,"14,667","14,031","1,035","29,733"
Toyota,MR2,34.19,6.0,103.0,1794.0,petrol,"8,962","19,611","1,132","29,705"
Toyota,RAV4,43.55,1.35,137.77,2261.19,petrol,"13,626","14,048","1,625","29,299"
Hyundai,Lantra,16.45,4.67,78.0,1741.0,petrol,"7,272","20,917",729,"28,918"
Honda,Prelude,27.79,4.67,110.67,2050.33,petrol,"8,490","18,837","1,204","28,531"
Mitsubishi,Colt,17.04,5.3,73.49,1374.05,petrol,"13,376","13,049","1,102","27,527"
Renault,11,11.63,4.43,47.14,1477.0,petrol,"9,298","17,061",875,"27,234"
Citroen,Xsara,22.36,4.88,72.58,1743.44,petrol,"8,636","17,665",927,"27,228"
Volvo,460,20.5,4.14,72.43,1824.43,petrol,"6,325","19,129","1,109","26,563"
Land-Rover,Range,107.67,8.28,196.34,2521.09,diesel,"3,666","21,917",602,"26,185"
BMW,740i,115.53,8.0,250.0,2998.0,petrol,"2,657","21,376",956,"24,989"
Renault,25,22.35,4.22,80.93,1977.26,petrol,"4,057","19,845",628,"24,530"
Fiat,Bravo,22.46,6.0,92.31,1466.31,petrol,"8,888","14,316",829,"24,033"
Daewoo,Lanos,13.25,4.83,66.67,1506.5,petrol,"8,641","13,923",860,"23,424"
Land-Rover,Freelander,43.86,5.29,105.17,2083.52,diesel,"7,399","14,699","1,177","23,275"
Volkswagen,Scirocco,33.71,6.15,120.15,1750.62,petrol,"5,619","16,679",724,"23,022"
Honda,Concerto,16.67,4.5,74.0,1541.5,petrol,"6,879","14,908",983,"22,770"
Toyota,Avensis,37.32,4.32,103.68,1873.26,petrol,"3,725","18,184",833,"22,742"
